dataset_id,project_no,bid_no,scope_role,source_file,extension,bytes,sha256,boq_filename_candidate,blank_or_unpriced_filename,scan_error,table_count,quantity_rows_max,priced_rows_max,strong_priced_table,best_sheet,best_sheet_state,best_header_row,best_priced_ratio,provisional_file_signal,final_grade_rule
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/СВОДКА ТП o.xls,.xls,37376,facd6690ec26530b590132959b7d4a075ba1994b5106b4bcde8fc118b849ef8c,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/Титул  ТОМ XI.doc,.doc,31232,562b75d717c841e3583929c3dc728976da62eae357252f326b5e55a04f1d196c,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/5 МИНИКУХНЯ(Mini Cafe)/СВОДКА МИНИ-КУХНЯ o.xls,.xls,40448,8f914360b8e4f1fc5d8468deaf2b61af743e6873fa2b694c0fb7dbcc7a4bed51,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/5 МИНИКУХНЯ(Mini Cafe)/Титул  ТОМ VI.doc,.doc,31232,5d3df82f7fc981a9739b9b7c058a93fee78c22081ac1c704fbb85f9f85a42c87,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/1 АДМИН ЗДАНИЕ(Admin. Build)/СВОДКА АДМИН ЗДАНИЕ o.xls,.xls,43008,239cf320377a69c6514a677d854e57982e433342b7a55f43a6b4565f1d6e2655,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/1 АДМИН ЗДАНИЕ(Admin. Build)/Титул  ТОМ II.doc,.doc,30720,835c98ce909b2e964c2710e36061eb15d37eb1fc6a1e589b4eb01f7a428e6ab1,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/2 УПК(Practice and Education Building)/СВОДКА УНП o.xls,.xls,41984,4e9e4173d9aaf338992fc1a73bdba899f9b1309cc10a476fa73a616edd0c77fa,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/2 УПК(Practice and Education Building)/Титул  ТОМ III.doc,.doc,31232,f8ec15c11cbb553ae2762ca699a90e16cd13aa1ef2cbd491e594fed4da383a69,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/6 КПП(Guard House+Fence & Gate)/СВОДКА КПП o.xls,.xls,39936,d27c5152b98d05c4e041485209c2097fc8c59879eaa9b7191d41891200560736,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/6 КПП(Guard House+Fence & Gate)/Титул  ТОМ VII.doc,.doc,31232,d3a2878206d1a5ed18bf735bd8e0e29bcf39f0f7e7908670880919bce45c4d64,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/0 ГП(Site Plan & Landscape+Outdoor Infra)/Титул  ГП.doc,.doc,31232,668b31d75f72b7e552805f9881eb1194815e756808fbb34626fafe827afacac8,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/0 ГП(Site Plan & Landscape+Outdoor Infra)/СВОДКА ГП o.xls,.xls,45568,ea3f4e528b188609521baeecebb2d8c370f0b8bcb04912b0ecc7b6f576cead23,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/7 КОМПРЕССОРАНЯ(Comp.+GAS storage)/Титул  ТОМ VIII.doc,.doc,31232,f5cd809cdb57d6a998fcf268c2026e9e6273e70367355d3819724a2f5393a610,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/7 КОМПРЕССОРАНЯ(Comp.+GAS storage)/СВОДКА КОМПРЕССОРНАЯ o.xls,.xls,38400,0b2724d38273defda9a531465cca025007abde2b3afdd8f53e7888f815118475,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/3 ОБЩЕЖИТИЕ(Dormitory)/СВОДКА ОБЩЕЖИТИЕ o.xls,.xls,41984,9e450ed4764d68cf1717aec94480771f8ac30c1c153541e64da47a920e09d403,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/СВОДКА НАСОСНАЯ o.xls,.xls,36864,8ef74923d250818b9dc846d7e1e8cf5532a3e349c007a54e4475abbae35c2b29,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/Титул  ТОМ VIII.doc,.doc,31232,5ddb37550ef46644b2b3d4e63ede77d94e36e452ec009253911c901adac38784,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/Титул  ТОМ V.doc,.doc,31232,a0409474de93963ccc2edc98b174358d13a0f332a3278a64d7054f37b8652ce2,1,1,,0,0,0,0,,,,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/СВОДКА БУФЕТ o.xls,.xls,41984,4ecacaffd035763b281b2ec0f37463659ed1670d177cc1b38809ca7cbec90628,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-9 ТХ/13743_vfor.xls,.xls,33280,c8d68a7f99bd5aa730939196a85ab57f191b2ab524c3c5bac885dcbbdbecaa69,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-9 ТХ/13743_vrmu.xls,.xls,44032,78405bf4dba631faab9d2df8eb3c9871b3b3e6bcb3d8da1b40aa473f959fda6a,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-9 ТХ/bv13740.xls,.xls,45056,81b3b9a2bd4d7715fcfc6a79b81680314cf0ee94a009ceab7a13cc679ca3f9a0,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,"L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-7 ВН, СКС(CCTV & Network)/13323_vfor.xls",.xls,47616,bd337520c73d4d2e111bd320f563772ebf15d04cc070a3c51c25a2f9742c00de,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,"L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-7 ВН, СКС(CCTV & Network)/13323_vrmu.xls",.xls,56832,a965a9f3d225f89ea5505676fa4b27565617d1ccd45171df72e2d792f5246df8,1,1,,1,85,1,0,Лист1,visible,8,0.011764705882352941,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,"L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-7 ВН, СКС(CCTV & Network)/bv13320.xls",.xls,87040,361a226fbda147a7d7ef7fb5d8d6d1c8872c0ed1662beb04e60fbd5668ac0762,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-5 ЭО(Electric)/13383_vrmu.xls,.xls,60416,2277aa6b32da71292f8a69faae1241528367c8c6929e15a3ba1b26669f36572d,1,1,,1,83,1,0,Лист1,visible,8,0.012048192771084338,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-5 ЭО(Electric)/bv13380.xls,.xls,105984,ca022ac74868089349f7351ccbad69acd7123e242598613111ebc50d6fe072f5,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-5 ЭО(Electric)/13383_vfor.xls,.xls,52736,aa89940fa2c1f84aa2274538c4d5e33fe9d0802c4f52e1d9d71978122c7ca737,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-3 ОВ(Heating & Ventilation)/bv13570.xls,.xls,122368,60e01915d1915446e6fbcf0c477ec5ae0ee632ec951cf92acae51a0c7039940e,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-3 ОВ(Heating & Ventilation)/13573_vfor.xls,.xls,51200,d5904d9daa78238ff69eaa06732493e5c87423d6e508d7e7e0b3f03109494c34,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-3 ОВ(Heating & Ventilation)/13573_vrmu.xls,.xls,60928,a5a7bba5cee708cae574407190c4325ce23010e6102a49546438bd114ab4ad90,1,1,,1,101,1,0,Лист1,visible,8,0.009900990099009901,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-2 АР(Architecture)/13173_vfor.xls,.xls,46080,c8b6f0c18efd3eccb7d44d4f282da38be8bd7c5687a2b12e1320ea9b2d445a18,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-2 АР(Architecture)/bv13170.xls,.xls,115200,90d2bed5ebcd297c0fb0bd22fc2a056d950d9a2b3cc977b05f9c01dfd7e4410e,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-2 АР(Architecture)/13173_vrmu.xls,.xls,57344,41f2d0b5bfa1724a0a6f25b395a07b6a4bbfa2179ab0651f1ac22066c407f406,1,1,,1,97,1,0,Лист1,visible,8,0.010309278350515464,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-4 ВК(Water & Sewer & Fireplug)/13143_vrmu.xls,.xls,58880,027d687c679bf6e9cdeb0a54bacb5e7bb8bbeb103807f88b0bfeb421b7cf4c55,1,1,,1,92,1,0,Лист1,visible,8,0.010869565217391304,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-4 ВК(Water & Sewer & Fireplug)/bv13140.xls,.xls,101376,30d7129e70a2f8c02e76abae0bdc44883ba9865a77d3abb89c0c70e00a6481d7,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-4 ВК(Water & Sewer & Fireplug)/13143_vfor.xls,.xls,44544,98b13878ef8ab7c9d3cae5fa8b44fee5f5ee24bd74d0cf10dc4c1be4092da457,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-1 КЖ(Structure)/bv13000.xls,.xls,156672,e49a76056dacf893c3d8796df531ea37b5095b5abc0a8b4162cbcaa36a253bf9,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-1 КЖ(Structure)/13003_vrmu.xls,.xls,62464,d72b64907d7daa57e525829fef7b974213dd612efc93728136b1f9a32ba64193,1,1,,1,101,1,0,Лист1,visible,8,0.009900990099009901,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-1 КЖ(Structure)/13003_vfor.xls,.xls,50688,3b1e98bbc6de0c72870866ac1c0c8db81940cd52c11496ff73a104140e3b986b,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-6 ПС(Fire Alarm)/bv13310.xls,.xls,69120,81809811b78a8dd144fece047c059af1fd7e7d922ba4e5f2d70343d6a2180b31,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-6 ПС(Fire Alarm)/13313_vrmu.xls,.xls,46080,01d43896faa9af4d2e70ba503954aaa3dc7c7ca5760cd23fc5cb4b35df1973d8,1,1,,1,46,1,0,Лист1,visible,8,0.021739130434782608,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-6 ПС(Fire Alarm)/13313_vfor.xls,.xls,40960,3a4adfa8a2b2159255f5e5fc7479802f38be4f2cb149beebcf59d780125a0c16,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-8 ГСВ(Gas)/13473_vfor.xls,.xls,43008,5d603195cdfc413bea2240ef38ba9f4d3adfd29a3e4a64767494df660b2149df,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-8 ГСВ(Gas)/bv13470.xls,.xls,86528,9089df465dcf44624bcfa1339c6394342f5633ca53765547ae3967955305ecea,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/4 БУФЕТ(Cafeteria)/4-8 ГСВ(Gas)/13473_vrmu.xls,.xls,51712,7895280f53f85a8490bd3a4cba8955f4e0267d7828d7adaca5eac514a87c8039,1,1,,1,58,1,0,Лист1,visible,8,0.017241379310344827,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-3 ЭО(Electric)/13733_vrmu.xls,.xls,55296,dd26635add3df12c3c1ffa6d858087ee72aad2c51664c8f5af2ad5b1a0b3cbf1,1,1,,1,76,1,0,Лист1,visible,8,0.013157894736842105,B?,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-3 ЭО(Electric)/13733_vfor.xls,.xls,40448,4b7ecea42e8e01f81fbf69ffbe105611f8e47711cbfac29373ac28d50d40fd4b,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-3 ЭО(Electric)/bv13730.xls,.xls,90112,a6ce3182f24e613f5aae906cca546b8467389ab8803175c900c5edc80050bdb9,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-2 ТХ(Technology Plan)/13603_vfor.xls,.xls,35840,aef3e1723acd7e063007694bdea3257d0d9172d1dfd94eea0adef60ffec47c04,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
2021-2025,2020-00086,L2023-00053-1,WORKS,L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-2 ТХ(Technology Plan)/bv13600.xls,.xls,80896,c8b47be5d6000bcdfeef410c167b93e50c2f883be060652b37ff38542a97986f,1,1,,0,0,0,0,,,0,0.0,BOQ_NAME_ONLY,자동 표 신호는 최종 A/B로 승격하지 않음
